origin,year,month,day,hour,temp,dewp,humid,wind_dir,wind_speed,wind_gust,precip,pressure,visib,time_hour
EWR,2013,1,10,10,44.96,21.92,39.72,320.0,11.5078,,0.0,1032.8,10.0,2013-01-10 10:00:00
EWR,2013,1,10,11,46.94,21.92,36.85,330.0,13.80936,23.0156,0.0,1032.0,10.0,2013-01-10 11:00:00
EWR,2013,1,10,12,48.92,21.92,34.21,320.0,14.960139999999999,20.71404,0.0,1031.3,10.0,2013-01-10 12:00:00
EWR,2013,1,10,13,50.0,21.92,32.86,310.0,12.65858,18.41248,0.0,1031.5,10.0,2013-01-10 13:00:00
EWR,2013,1,10,14,50.0,21.92,32.86,300.0,11.5078,19.56326,0.0,1031.9,10.0,2013-01-10 14:00:00
EWR,2013,1,10,15,48.92,21.02,32.93,330.0,10.35702,,0.0,1032.4,10.0,2013-01-10 15:00:00
EWR,2013,1,10,16,46.94,21.92,36.85,310.0,8.05546,,0.0,1032.8,10.0,2013-01-10 16:00:00
EWR,2013,1,10,17,46.04,21.92,38.12,320.0,8.05546,,0.0,1033.3,10.0,2013-01-10 17:00:00
EWR,2013,1,10,18,44.96,23.0,41.56,330.0,6.90468,,0.0,1033.8,10.0,2013-01-10 18:00:00
EWR,2013,1,10,19,44.06,23.0,43.02,340.0,4.60312,,0.0,1033.6,10.0,2013-01-10 19:00:00
EWR,2013,1,10,20,44.06,23.0,43.02,340.0,6.90468,,0.0,1034.0,10.0,2013-01-10 20:00:00
EWR,2013,1,10,21,41.0,24.98,52.56,10.0,8.05546,,0.0,1033.5,10.0,2013-01-10 21:00:00
EWR,2013,1,10,22,39.02,24.98,56.77,30.0,8.05546,,0.0,1034.0,10.0,2013-01-10 22:00:00
EWR,2013,1,10,23,39.92,24.08,52.79,0.0,0.0,,0.0,1034.4,10.0,2013-01-10 23:00:00
EWR,2013,1,11,0,37.94,24.98,59.22,20.0,4.60312,,0.0,1033.6,10.0,2013-01-11 00:00:00
EWR,2013,1,11,1,37.04,24.08,59.09,20.0,8.05546,,0.0,1033.2,10.0,2013-01-11 01:00:00
EWR,2013,1,11,2,35.06,24.08,63.91,30.0,5.7539,,0.0,1033.1,10.0,2013-01-11 02:00:00
EWR,2013,1,11,3,35.96,24.08,61.67,10.0,5.7539,,0.0,1032.2,10.0,2013-01-11 03:00:00
EWR,2013,1,11,4,35.96,24.08,61.67,10.0,6.90468,,0.0,1031.3,10.0,2013-01-11 04:00:00
EWR,2013,1,11,5,37.04,24.98,61.35,0.0,0.0,,0.0,1031.7,10.0,2013-01-11 05:00:00
EWR,2013,1,11,6,37.94,24.98,59.22,0.0,0.0,,0.0,1031.8,10.0,2013-01-11 06:00:00
EWR,2013,1,11,7,39.02,26.06,59.37,0.0,0.0,,0.0,1031.9,10.0,2013-01-11 07:00:00
EWR,2013,1,11,8,41.0,28.94,61.89,80.0,5.7539,,0.0,1031.4,10.0,2013-01-11 08:00:00
EWR,2013,1,11,9,42.08,30.92,64.35,80.0,5.7539,,0.0,1031.1,10.0,2013-01-11 09:00:00
EWR,2013,1,11,10,42.98,32.0,64.93,80.0,5.7539,,0.0,1029.7,10.0,2013-01-11 10:00:00
EWR,2013,1,11,11,44.06,33.08,65.07,90.0,5.7539,,0.0,1028.4,10.0,2013-01-11 11:00:00
EWR,2013,1,11,12,44.96,35.96,70.52,,4.60312,,0.0,1027.3,10.0,2013-01-11 12:00:00
EWR,2013,1,11,13,44.96,37.04,73.59,90.0,5.7539,,0.0,1026.6,10.0,2013-01-11 13:00:00
EWR,2013,1,11,14,44.96,37.94,76.25,80.0,5.7539,,0.0,1025.9,10.0,2013-01-11 14:00:00
EWR,2013,1,11,15,44.96,39.92,82.38,110.0,4.60312,,0.0,1024.9,10.0,2013-01-11 15:00:00
EWR,2013,1,11,16,46.4,41.0,82.45,90.0,4.60312,,0.0,,10.0,2013-01-11 16:00:00
EWR,2013,1,11,17,46.4,44.6,93.4,150.0,5.7539,,0.05,,3.0,2013-01-11 17:00:00
EWR,2013,1,11,18,46.4,44.96,95.99,130.0,5.7539,,0.06,,3.0,2013-01-11 18:00:00
EWR,2013,1,11,19,46.4,44.96,95.99,0.0,0.0,,0.19,,3.0,2013-01-11 19:00:00
EWR,2013,1,11,20,46.4,44.6,100.0,60.0,6.90468,,0.07,,2.5,2013-01-11 20:00:00
EWR,2013,1,11,21,42.98,42.98,100.0,20.0,5.7539,,0.09,1020.6,1.0,2013-01-11 21:00:00
EWR,2013,1,11,22,44.6,44.6,100.0,360.0,3.45234,,0.05,,1.0,2013-01-11 22:00:00
EWR,2013,1,11,23,42.98,42.98,100.0,10.0,8.05546,,0.02,,2.0,2013-01-11 23:00:00
EWR,2013,1,12,0,44.06,42.98,100.0,360.0,5.7539,,0.01,,1.5,2013-01-12 00:00:00
EWR,2013,1,12,1,44.06,42.98,95.95,340.0,9.20624,,0.01,1018.8,1.0,2013-01-12 01:00:00
EWR,2013,1,12,2,44.06,44.06,100.0,360.0,6.90468,,0.01,1019.2,1.5,2013-01-12 02:00:00
EWR,2013,1,12,3,44.96,44.6,100.0,20.0,9.20624,,0.0,,6.0,2013-01-12 03:00:00
EWR,2013,1,12,4,44.96,44.6,100.0,20.0,8.05546,,0.0,,6.0,2013-01-12 04:00:00
EWR,2013,1,12,5,44.96,44.6,100.0,360.0,9.20624,,0.0,,6.0,2013-01-12 05:00:00
EWR,2013,1,12,6,44.06,44.06,100.0,20.0,8.05546,,0.0,1019.5,6.0,2013-01-12 06:00:00
EWR,2013,1,12,7,44.96,44.06,96.63,10.0,10.35702,,0.0,1020.4,6.0,2013-01-12 07:00:00
EWR,2013,1,12,8,44.96,44.06,96.63,10.0,8.05546,,0.0,1021.0,7.0,2013-01-12 08:00:00
EWR,2013,1,12,9,46.04,44.06,92.75,10.0,6.90468,,0.0,1020.9,6.0,2013-01-12 09:00:00
EWR,2013,1,12,10,46.94,44.96,92.78,360.0,4.60312,,0.0,1021.1,6.0,2013-01-12 10:00:00
EWR,2013,1,12,11,48.02,44.96,89.08,40.0,5.7539,,0.0,1020.4,6.0,2013-01-12 11:00:00
EWR,2013,1,12,12,46.94,44.96,92.78,30.0,4.60312,,0.0,1020.5,6.0,2013-01-12 12:00:00
EWR,2013,1,12,13,48.02,44.96,89.08,30.0,3.45234,,0.0,1020.7,6.0,2013-01-12 13:00:00
EWR,2013,1,12,14,48.02,44.96,89.08,50.0,5.7539,,0.0,1020.3,5.0,2013-01-12 14:00:00
EWR,2013,1,12,15,48.2,44.96,92.78,40.0,3.45234,,0.0,,2.5,2013-01-12 15:00:00
EWR,2013,1,12,16,46.94,44.96,92.78,50.0,4.60312,,0.0,1021.0,2.5,2013-01-12 16:00:00
EWR,2013,1,12,17,46.94,44.96,92.78,30.0,6.90468,,0.0,1021.7,2.5,2013-01-12 17:00:00
EWR,2013,1,12,18,46.94,44.96,92.78,0.0,0.0,,0.0,1021.0,3.0,2013-01-12 18:00:00
EWR,2013,1,12,19,46.04,44.06,92.75,0.0,0.0,,0.0,1021.7,3.0,2013-01-12 19:00:00
EWR,2013,1,12,20,46.04,44.06,92.75,0.0,0.0,,0.0,1020.9,3.0,2013-01-12 20:00:00
EWR,2013,1,12,21,46.04,44.06,92.75,0.0,0.0,,0.0,1020.2,3.0,2013-01-12 21:00:00
EWR,2013,1,12,22,46.04,44.06,92.75,0.0,0.0,,0.0,1020.4,3.0,2013-01-12 22:00:00
EWR,2013,1,12,23,46.4,44.96,95.99,0.0,0.0,,0.0,,2.0,2013-01-12 23:00:00
EWR,2013,1,13,0,46.4,44.96,100.0,160.0,4.60312,,0.0,,0.25,2013-01-13 00:00:00
EWR,2013,1,13,1,44.96,44.96,100.0,0.0,0.0,,0.0,1020.5,0.25,2013-01-13 01:00:00
EWR,2013,1,13,2,44.96,44.96,100.0,150.0,4.60312,,0.0,,0.25,2013-01-13 02:00:00
EWR,2013,1,13,3,44.96,44.96,100.0,200.0,5.7539,,0.0,,0.25,2013-01-13 03:00:00
EWR,2013,1,13,4,44.6,44.6,100.0,210.0,5.7539,,0.0,,0.25,2013-01-13 04:00:00
EWR,2013,1,13,5,44.6,44.6,100.0,170.0,3.45234,,0.0,,0.25,2013-01-13 05:00:00
EWR,2013,1,13,6,44.6,44.6,100.0,160.0,4.60312,,0.0,,0.5,2013-01-13 06:00:00
EWR,2013,1,13,7,44.6,44.6,100.0,160.0,5.7539,,0.0,,0.25,2013-01-13 07:00:00
EWR,2013,1,13,8,44.06,44.06,100.0,0.0,0.0,,0.0,1020.9,0.12,2013-01-13 08:00:00
EWR,2013,1,13,9,44.06,44.06,100.0,0.0,0.0,,0.0,1021.0,0.12,2013-01-13 09:00:00
EWR,2013,1,13,10,44.06,44.06,100.0,140.0,4.60312,,0.0,1021.1,0.5,2013-01-13 10:00:00
EWR,2013,1,13,11,46.4,44.6,93.4,160.0,3.45234,,0.0,,2.0,2013-01-13 11:00:00
EWR,2013,1,13,12,46.94,44.6,93.4,,4.60312,,0.0,,3.0,2013-01-13 12:00:00
EWR,2013,1,13,13,48.02,44.96,89.08,140.0,3.45234,,0.0,1018.1,3.0,2013-01-13 13:00:00
EWR,2013,1,13,14,48.2,44.96,89.08,,4.60312,,0.0,,3.0,2013-01-13 14:00:00
EWR,2013,1,13,15,46.94,44.6,93.4,120.0,5.7539,,0.0,,3.0,2013-01-13 15:00:00
EWR,2013,1,13,16,46.94,44.06,89.65,0.0,0.0,,0.0,1017.5,5.0,2013-01-13 16:00:00
EWR,2013,1,13,17,48.02,44.96,89.08,0.0,0.0,,0.0,1017.5,7.0,2013-01-13 17:00:00
EWR,2013,1,13,18,48.92,44.96,86.13,0.0,0.0,,0.0,1017.2,10.0,2013-01-13 18:00:00
EWR,2013,1,13,19,48.2,46.94,96.02,0.0,0.0,,0.0,,2.0,2013-01-13 19:00:00
EWR,2013,1,13,20,48.2,46.94,100.0,120.0,3.45234,,0.0,,0.5,2013-01-13 20:00:00
EWR,2013,1,13,21,48.02,48.02,100.0,0.0,0.0,,0.0,1016.4,0.5,2013-01-13 21:00:00
EWR,2013,1,13,22,48.02,48.02,100.0,0.0,0.0,,0.0,1016.5,0.5,2013-01-13 22:00:00
EWR,2013,1,13,23,48.02,48.02,100.0,0.0,0.0,,0.0,1016.4,0.5,2013-01-13 23:00:00
EWR,2013,1,14,0,48.92,48.2,100.0,0.0,0.0,,0.0,,0.5,2013-01-14 00:00:00
EWR,2013,1,14,1,48.92,48.92,100.0,0.0,0.0,,0.0,1015.9,0.5,2013-01-14 01:00:00
EWR,2013,1,14,2,48.92,48.92,100.0,0.0,0.0,,0.0,1016.0,0.5,2013-01-14 02:00:00
EWR,2013,1,14,3,48.92,48.92,100.0,0.0,0.0,,0.0,1015.7,0.5,2013-01-14 03:00:00
EWR,2013,1,14,4,50.0,48.92,100.0,0.0,0.0,,0.0,,0.5,2013-01-14 04:00:00
EWR,2013,1,14,5,48.92,48.92,100.0,140.0,3.45234,,0.0,1014.0,0.5,2013-01-14 05:00:00
EWR,2013,1,14,6,51.08,51.08,100.0,,3.45234,18.41248,0.0,1016.0,0.5,2013-01-14 06:00:00
EWR,2013,1,14,7,51.8,51.8,100.0,290.0,6.90468,,0.0,,2.5,2013-01-14 07:00:00
EWR,2013,1,14,8,51.98,51.08,96.73,260.0,4.60312,,0.0,1017.7,2.5,2013-01-14 08:00:00
EWR,2013,1,14,9,53.6,51.98,100.0,250.0,5.7539,,0.0,,6.0,2013-01-14 09:00:00
EWR,2013,1,14,10,55.94,53.06,90.03,270.0,5.7539,,0.0,1018.6,8.0,2013-01-14 10:00:00
EWR,2013,1,14,11,57.92,50.0,74.86,320.0,11.5078,,0.0,1018.6,9.0,2013-01-14 11:00:00
EWR,2013,1,14,12,55.94,44.96,66.52,340.0,11.5078,,0.0,1018.3,10.0,2013-01-14 12:00:00
EWR,2013,1,14,13,57.02,44.06,61.81,320.0,10.35702,17.2617,0.0,1019.0,10.0,2013-01-14 13:00:00
EWR,2013,1,14,14,55.94,37.94,50.72,340.0,12.65858,20.71404,0.0,1020.0,10.0,2013-01-14 14:00:00
EWR,2013,1,14,15,55.04,39.02,54.67,350.0,13.80936,,0.0,1020.8,10.0,2013-01-14 15:00:00
EWR,2013,1,14,16,53.06,30.92,42.58,320.0,14.960139999999999,27.61872,0.0,1021.0,10.0,2013-01-14 16:00:00
EWR,2013,1,14,17,51.08,30.92,45.81,330.0,10.35702,,0.0,1021.8,10.0,2013-01-14 17:00:00
EWR,2013,1,14,18,51.08,30.02,44.16,330.0,11.5078,18.41248,0.0,1022.4,10.0,2013-01-14 18:00:00
EWR,2013,1,14,19,48.92,28.04,44.14,320.0,11.5078,,0.0,1024.5,10.0,2013-01-14 19:00:00
EWR,2013,1,14,20,48.02,26.96,43.67,330.0,12.65858,,0.0,1024.6,10.0,2013-01-14 20:00:00
EWR,2013,1,14,21,44.06,30.92,59.64,330.0,17.2617,,0.0,1025.1,10.0,2013-01-14 21:00:00
EWR,2013,1,14,22,41.0,35.06,79.21,340.0,11.5078,,0.04,1025.5,10.0,2013-01-14 22:00:00
EWR,2013,1,14,23,41.0,35.96,82.09,350.0,8.05546,,0.02,1025.7,10.0,2013-01-14 23:00:00
EWR,2013,1,15,0,39.92,35.96,85.61,50.0,4.60312,,0.02,1024.8,10.0,2013-01-15 00:00:00
EWR,2013,1,15,1,37.94,35.06,89.25,30.0,9.20624,,0.03,1025.3,10.0,2013-01-15 01:00:00
EWR,2013,1,15,2,37.4,35.6,93.14,50.0,12.65858,,0.04,,9.0,2013-01-15 02:00:00
EWR,2013,1,15,3,37.4,35.6,93.14,50.0,10.35702,,0.0,,10.0,2013-01-15 03:00:00
EWR,2013,1,15,4,35.96,32.0,85.37,360.0,8.05546,,0.0,1024.9,10.0,2013-01-15 04:00:00
EWR,2013,1,15,5,35.96,30.92,81.72,360.0,10.35702,,0.0,1025.2,10.0,2013-01-15 05:00:00
EWR,2013,1,15,6,37.04,30.02,75.5,360.0,8.05546,,0.0,1026.0,10.0,2013-01-15 06:00:00
EWR,2013,1,15,7,37.04,28.04,69.63,10.0,9.20624,,0.0,1026.5,10.0,2013-01-15 07:00:00
EWR,2013,1,15,8,37.04,28.04,69.63,10.0,12.65858,,0.0,1027.4,10.0,2013-01-15 08:00:00
EWR,2013,1,15,9,37.04,26.96,66.6,10.0,13.80936,,0.0,1027.2,10.0,2013-01-15 09:00:00
EWR,2013,1,15,10,37.04,26.06,64.17,20.0,10.35702,,0.0,1027.7,10.0,2013-01-15 10:00:00
EWR,2013,1,15,11,39.02,24.98,56.77,360.0,11.5078,,0.0,1026.8,10.0,2013-01-15 11:00:00
EWR,2013,1,15,12,39.02,26.06,59.37,20.0,8.05546,,0.0,1025.4,10.0,2013-01-15 12:00:00
EWR,2013,1,15,13,39.02,24.98,56.77,330.0,8.05546,,0.0,1025.2,10.0,2013-01-15 13:00:00
EWR,2013,1,15,14,39.02,26.06,59.37,350.0,9.20624,,0.0,1024.9,10.0,2013-01-15 14:00:00
EWR,2013,1,15,15,39.02,26.06,59.37,350.0,9.20624,,0.0,1025.4,10.0,2013-01-15 15:00:00
EWR,2013,1,15,16,39.02,24.98,56.77,340.0,8.05546,,0.0,1025.5,10.0,2013-01-15 16:00:00
EWR,2013,1,15,17,39.02,26.06,59.37,360.0,8.05546,,0.0,1025.1,10.0,2013-01-15 17:00:00
EWR,2013,1,15,18,39.02,26.06,59.37,360.0,5.7539,,0.0,1025.7,10.0,2013-01-15 18:00:00
EWR,2013,1,15,19,37.94,26.06,61.94,10.0,4.60312,,0.0,1025.0,10.0,2013-01-15 19:00:00
EWR,2013,1,15,20,37.94,24.98,59.22,20.0,6.90468,,0.0,1025.3,10.0,2013-01-15 20:00:00
EWR,2013,1,15,21,37.94,26.96,64.29,30.0,5.7539,,0.0,1024.1,10.0,2013-01-15 21:00:00
EWR,2013,1,15,22,37.04,28.94,72.24,20.0,8.05546,,0.0,1023.7,9.0,2013-01-15 22:00:00
EWR,2013,1,15,23,35.96,30.02,78.79,20.0,9.20624,,0.02,1023.3,8.0,2013-01-15 23:00:00
EWR,2013,1,16,0,33.98,30.92,88.42,20.0,10.35702,,0.05,1023.1,6.0,2013-01-16 00:00:00
EWR,2013,1,16,1,33.08,30.92,91.66,20.0,12.65858,,0.07,1021.9,6.0,2013-01-16 01:00:00
EWR,2013,1,16,2,33.08,30.92,91.66,20.0,10.35702,,0.06,1021.6,5.0,2013-01-16 02:00:00
EWR,2013,1,16,3,33.08,32.0,95.75,360.0,11.5078,,0.13,1020.3,4.0,2013-01-16 03:00:00
EWR,2013,1,16,4,32.0,32.0,100.0,20.0,8.05546,,0.15,,4.0,2013-01-16 04:00:00
EWR,2013,1,16,5,32.0,32.0,100.0,20.0,5.7539,,0.09,1018.7,4.0,2013-01-16 05:00:00
EWR,2013,1,16,6,33.8,32.0,95.75,10.0,6.90468,,0.06,,4.0,2013-01-16 06:00:00
EWR,2013,1,16,7,33.8,32.0,95.75,30.0,8.05546,,0.03,,2.0,2013-01-16 07:00:00
EWR,2013,1,16,8,33.8,32.0,95.75,40.0,8.05546,,0.02,,3.0,2013-01-16 08:00:00
EWR,2013,1,16,9,33.98,33.08,96.46,340.0,6.90468,,0.0,1015.2,3.0,2013-01-16 09:00:00
EWR,2013,1,16,10,33.98,32.0,92.36,350.0,5.7539,,0.01,1015.5,3.0,2013-01-16 10:00:00
EWR,2013,1,16,11,33.98,33.08,96.46,330.0,5.7539,,0.02,1014.3,3.0,2013-01-16 11:00:00
EWR,2013,1,16,12,33.98,33.08,96.46,30.0,5.7539,,0.0,1012.2,3.0,2013-01-16 12:00:00
EWR,2013,1,16,13,35.06,33.08,92.4,70.0,5.7539,,0.01,1009.0,3.0,2013-01-16 13:00:00
EWR,2013,1,16,14,35.6,33.98,95.79,360.0,11.5078,,0.0,,3.0,2013-01-16 14:00:00
EWR,2013,1,16,15,35.96,33.98,93.08,,6.90468,,0.0,,6.0,2013-01-16 15:00:00
EWR,2013,1,16,16,35.06,33.98,95.79,,5.7539,,0.0,1012.9,6.0,2013-01-16 16:00:00
EWR,2013,1,16,17,35.96,33.98,93.08,230.0,8.05546,,0.0,,6.0,2013-01-16 17:00:00
EWR,2013,1,16,18,35.96,33.98,92.43,210.0,10.35702,,0.0,1012.6,7.0,2013-01-16 18:00:00
EWR,2013,1,16,19,35.96,33.98,93.08,240.0,12.65858,,0.0,,8.0,2013-01-16 19:00:00
EWR,2013,1,16,20,37.4,33.98,88.57,250.0,12.65858,,0.0,,9.0,2013-01-16 20:00:00
EWR,2013,1,16,21,37.4,33.98,88.57,250.0,10.35702,,0.0,,10.0,2013-01-16 21:00:00
EWR,2013,1,16,22,35.96,33.98,92.43,230.0,9.20624,,0.0,1013.1,10.0,2013-01-16 22:00:00
EWR,2013,1,16,23,37.04,33.98,88.57,250.0,6.90468,,0.0,1013.2,10.0,2013-01-16 23:00:00
EWR,2013,1,17,0,37.94,33.08,82.46,250.0,9.20624,,0.0,1013.6,10.0,2013-01-17 00:00:00
EWR,2013,1,17,1,39.02,32.0,75.69,250.0,10.35702,,0.0,1013.7,10.0,2013-01-17 01:00:00
EWR,2013,1,17,2,37.94,33.08,82.46,220.0,10.35702,,0.0,1014.2,10.0,2013-01-17 02:00:00
EWR,2013,1,17,3,37.94,33.08,82.46,230.0,9.20624,,0.0,1013.9,10.0,2013-01-17 03:00:00
EWR,2013,1,17,4,39.02,30.92,72.46,260.0,6.90468,,0.0,1013.5,10.0,2013-01-17 04:00:00
EWR,2013,1,17,5,39.02,30.02,69.86,270.0,9.20624,,0.0,1014.5,10.0,2013-01-17 05:00:00
EWR,2013,1,17,6,37.94,30.02,72.87,270.0,8.05546,,0.0,1015.8,10.0,2013-01-17 06:00:00
EWR,2013,1,17,7,39.02,28.04,64.43,310.0,9.20624,,0.0,1016.7,10.0,2013-01-17 07:00:00
EWR,2013,1,17,8,39.02,28.04,64.43,280.0,8.05546,,0.0,1017.9,10.0,2013-01-17 08:00:00
EWR,2013,1,17,9,42.08,28.94,59.36,270.0,6.90468,,0.0,1018.1,10.0,2013-01-17 09:00:00
EWR,2013,1,17,10,42.08,28.04,57.22,310.0,12.65858,,0.0,1018.2,10.0,2013-01-17 10:00:00
EWR,2013,1,17,11,42.98,26.96,52.87,300.0,11.5078,,0.0,1017.7,10.0,2013-01-17 11:00:00
EWR,2013,1,17,12,46.04,26.96,47.05,330.0,12.65858,,0.0,1017.5,10.0,2013-01-17 12:00:00
EWR,2013,1,17,13,44.06,26.06,48.87,300.0,11.5078,,0.0,1017.5,10.0,2013-01-17 13:00:00
EWR,2013,1,17,14,42.98,24.98,48.7,300.0,12.65858,,0.0,1017.4,10.0,2013-01-17 14:00:00
EWR,2013,1,17,15,42.98,24.98,48.7,320.0,8.05546,17.2617,0.0,1017.7,10.0,2013-01-17 15:00:00
EWR,2013,1,17,16,42.08,24.08,48.56,350.0,9.20624,,0.0,1018.3,10.0,2013-01-17 16:00:00
EWR,2013,1,17,17,41.0,24.98,52.56,360.0,6.90468,,0.0,1018.4,10.0,2013-01-17 17:00:00
EWR,2013,1,17,18,41.0,24.08,50.63,,3.45234,,0.0,1019.0,10.0,2013-01-17 18:00:00
EWR,2013,1,17,19,41.0,24.98,52.56,310.0,5.7539,,0.0,1018.8,10.0,2013-01-17 19:00:00
EWR,2013,1,17,20,39.02,23.0,52.26,350.0,11.5078,,0.0,1018.0,10.0,2013-01-17 20:00:00
EWR,2013,1,17,21,37.94,24.98,59.22,360.0,13.80936,,0.0,1017.7,10.0,2013-01-17 21:00:00
EWR,2013,1,17,22,37.04,23.0,56.48,360.0,9.20624,,0.0,1016.6,10.0,2013-01-17 22:00:00
EWR,2013,1,17,23,35.96,26.06,66.97,30.0,9.20624,,0.0,1016.9,10.0,2013-01-17 23:00:00
EWR,2013,1,18,0,35.06,23.0,61.08,40.0,10.35702,,0.0,1016.9,10.0,2013-01-18 00:00:00
EWR,2013,1,18,1,33.08,21.92,63.17,20.0,12.65858,,0.0,1018.3,10.0,2013-01-18 01:00:00
EWR,2013,1,18,2,30.92,19.04,60.97,10.0,12.65858,,0.0,1019.2,10.0,2013-01-18 02:00:00
EWR,2013,1,18,3,30.02,17.06,58.08,20.0,9.20624,,0.0,1019.2,10.0,2013-01-18 03:00:00
EWR,2013,1,18,4,30.02,17.06,58.08,360.0,5.7539,,0.0,1020.5,10.0,2013-01-18 04:00:00
EWR,2013,1,18,5,30.02,15.98,55.42,340.0,12.65858,,0.0,1022.5,10.0,2013-01-18 05:00:00
EWR,2013,1,18,6,28.94,15.08,55.69,350.0,12.65858,,0.0,1024.3,10.0,2013-01-18 06:00:00
EWR,2013,1,18,7,28.04,12.92,52.57,330.0,21.86482,32.22184,0.0,1026.3,10.0,2013-01-18 07:00:00
EWR,2013,1,18,8,28.04,8.06,42.32,340.0,16.11092,24.16638,0.0,1028.0,10.0,2013-01-18 08:00:00
EWR,2013,1,18,9,28.94,6.98,38.85,310.0,16.11092,26.467940000000002,0.0,1030.1,10.0,2013-01-18 09:00:00
EWR,2013,1,18,10,30.02,5.0,33.97,330.0,14.960139999999999,,0.0,1030.6,10.0,2013-01-18 10:00:00
EWR,2013,1,18,11,30.92,6.98,35.84,300.0,12.65858,21.86482,0.0,1030.6,10.0,2013-01-18 11:00:00
EWR,2013,1,18,12,30.92,5.0,32.75,300.0,10.35702,,0.0,1030.3,10.0,2013-01-18 12:00:00
EWR,2013,1,18,13,30.92,1.94,28.44,340.0,16.11092,24.16638,0.0,1030.7,10.0,2013-01-18 13:00:00
EWR,2013,1,18,14,30.92,3.02,29.9,330.0,9.20624,16.11092,0.0,1030.6,10.0,2013-01-18 14:00:00
EWR,2013,1,18,15,30.92,1.94,28.44,310.0,10.35702,,0.0,1030.8,10.0,2013-01-18 15:00:00
EWR,2013,1,18,16,28.94,1.94,30.82,270.0,10.35702,,0.0,1031.5,10.0,2013-01-18 16:00:00
EWR,2013,1,18,17,28.94,3.02,32.41,250.0,8.05546,,0.0,1032.2,10.0,2013-01-18 17:00:00
EWR,2013,1,18,18,26.96,5.0,38.5,220.0,5.7539,,0.0,1032.3,10.0,2013-01-18 18:00:00
EWR,2013,1,18,19,28.04,8.06,42.32,200.0,8.05546,,0.0,1032.3,10.0,2013-01-18 19:00:00
EWR,2013,1,18,20,28.94,8.96,42.48,180.0,8.05546,,0.0,1031.5,10.0,2013-01-18 20:00:00
EWR,2013,1,18,21,28.04,10.94,48.15,210.0,6.90468,,0.0,1031.7,10.0,2013-01-18 21:00:00
EWR,2013,1,18,22,28.94,10.94,46.41,190.0,8.05546,,0.0,1030.8,10.0,2013-01-18 22:00:00
EWR,2013,1,18,23,28.94,12.02,48.69,180.0,9.20624,,0.0,1029.4,10.0,2013-01-18 23:00:00
EWR,2013,1,19,0,28.04,12.92,52.57,190.0,10.35702,,0.0,1029.4,10.0,2013-01-19 00:00:00
EWR,2013,1,19,1,28.04,12.02,50.52,210.0,11.5078,,0.0,1029.2,10.0,2013-01-19 01:00:00
EWR,2013,1,19,2,28.94,14.0,53.13,200.0,13.80936,,0.0,1028.5,10.0,2013-01-19 02:00:00
EWR,2013,1,19,3,30.02,15.98,55.42,200.0,13.80936,,0.0,1027.4,10.0,2013-01-19 03:00:00
EWR,2013,1,19,4,28.94,17.06,60.69,210.0,9.20624,,0.0,1027.1,10.0,2013-01-19 04:00:00
EWR,2013,1,19,5,30.02,19.04,63.24,220.0,10.35702,,0.0,1026.5,10.0,2013-01-19 05:00:00
EWR,2013,1,19,6,30.92,21.02,66.34,210.0,10.35702,,0.0,1026.3,10.0,2013-01-19 06:00:00
EWR,2013,1,19,7,32.0,21.92,65.97,230.0,13.80936,,0.0,1026.0,10.0,2013-01-19 07:00:00
EWR,2013,1,19,8,35.06,24.08,63.91,210.0,18.41248,24.16638,0.0,1025.8,10.0,2013-01-19 08:00:00
EWR,2013,1,19,9,37.94,24.98,59.22,220.0,17.2617,,0.0,1025.4,10.0,2013-01-19 09:00:00
EWR,2013,1,19,10,42.98,24.98,48.7,220.0,23.0156,28.7695,0.0,1024.1,10.0,2013-01-19 10:00:00
EWR,2013,1,19,11,46.04,24.98,43.34,230.0,20.71404,,0.0,1022.0,10.0,2013-01-19 11:00:00
EWR,2013,1,19,12,48.02,24.98,40.22,220.0,23.0156,27.61872,0.0,1020.4,10.0,2013-01-19 12:00:00
EWR,2013,1,19,13,50.0,24.08,35.98,220.0,18.41248,27.61872,0.0,1019.4,10.0,2013-01-19 13:00:00
EWR,2013,1,19,14,51.08,23.0,33.04,220.0,19.56326,25.31716,0.0,1018.7,10.0,2013-01-19 14:00:00
EWR,2013,1,19,15,51.98,23.0,31.96,220.0,19.56326,25.31716,0.0,1018.1,10.0,2013-01-19 15:00:00
EWR,2013,1,19,16,50.0,26.06,39.07,200.0,12.65858,,0.0,1017.6,10.0,2013-01-19 16:00:00
EWR,2013,1,19,17,48.02,26.96,43.67,200.0,13.80936,,0.0,1017.5,10.0,2013-01-19 17:00:00
EWR,2013,1,19,18,46.94,26.96,45.48,200.0,14.960139999999999,23.0156,0.0,1017.2,10.0,2013-01-19 18:00:00
EWR,2013,1,19,19,46.94,26.96,45.48,210.0,12.65858,24.16638,0.0,1016.9,10.0,2013-01-19 19:00:00
EWR,2013,1,19,20,44.96,26.96,49.02,210.0,18.41248,,0.0,1016.1,10.0,2013-01-19 20:00:00
EWR,2013,1,19,21,44.96,26.96,49.02,210.0,18.41248,26.467940000000002,0.0,1015.3,10.0,2013-01-19 21:00:00
EWR,2013,1,19,22,44.06,28.04,53.03,220.0,17.2617,23.0156,0.0,1014.4,10.0,2013-01-19 22:00:00
EWR,2013,1,19,23,42.98,28.04,55.27,220.0,16.11092,25.31716,0.0,1013.4,10.0,2013-01-19 23:00:00
